Model,MRIP,Test Case,# of Waypoints,Error distance (Source),Error distance (FollowUp),Time to destination (Source),Time to destination (FollowUp),Balancing (Source),Balancing (FollowUp),Distance to the car Follow up,Distance to the car Source,Source exec time,Follow up exec time
Mutant_11_of_purePursuitUSCity,MRIP1_3,66,61,2.278514354,1.043294909,62.82,53.57,1.131496242,1.232201177,31.6227766,31.6227766,27.9026861,29.9194037
Mutant_11_of_purePursuitUSCity,MRIP1_3,67,21,1.0174884,0.836123114,15.7,14.47,0.520175403,0.57482134,31.6227766,31.6227766,16.3126831,19.5204927
Mutant_11_of_purePursuitUSCity,MRIP1_3,68,112,3.960709956,2.488241521,53.37,43.83,0.825839322,0.866684784,31.6227766,31.6227766,25.706159,28.1711759
Mutant_11_of_purePursuitUSCity,MRIP1_3,69,11,0.005404334,0.00539164,13.76,11.75,0.000942375,3.77286E-09,31.6227766,31.6227766,15.9801474,18.8166633
Mutant_11_of_purePursuitUSCity,MRIP1_3,70,52,20.11074853,18.57288644,52.72,48.84,2.935225957,3.298688672,31.6227766,31.6227766,29.5750377,32.174192
Mutant_11_of_purePursuitUSCity,MRIP1_3,71,11,0.074719661,0.091937128,19.82,19.22,0.027798429,0.03242437,31.6227766,31.6227766,16.9718296,20.153445
Mutant_11_of_purePursuitUSCity,MRIP1_3,72,51,4.865295633,4.942725789,41.62,35.69,1.264423794,1.420831713,31.6227766,31.6227766,23.2079798,26.2772714
Mutant_11_of_purePursuitUSCity,MRIP1_3,73,41,2.543792147,2.543476665,37.69,34.65,1.050840172,1.223397813,31.6227766,31.6227766,22.0796606,25.3278917
Mutant_11_of_purePursuitUSCity,MRIP1_3,74,71,5.730311987,5.781544374,45.69,37.68,1.218985358,1.39672174,31.6227766,31.6227766,24.0604615,26.2959128
Mutant_11_of_purePursuitUSCity,MRIP1_3,75,91,1.711166529,1.512463093,65.89,54.6,1.448889443,1.590113985,31.6227766,31.6227766,28.2279509,30.4984472
Mutant_11_of_purePursuitUSCity,MRIP1_3,76,11,0.002059099,0.002058194,5.82,5.59,5.68897E-09,2.63853E-12,31.6227766,31.6227766,16.2305754,17.6000928
Mutant_11_of_purePursuitUSCity,MRIP1_3,77,61,0.69207283,1.385368524,39.01,36.44,0.949726271,1.123664756,31.6227766,31.6227766,22.4217584,26.8513
Mutant_11_of_purePursuitUSCity,MRIP1_3,78,71,6.890984813,7.922776308,99999,94.33,1.890185927,2.312549901,31.6227766,31.6227766,36.6770516,38.9736691
Mutant_11_of_purePursuitUSCity,MRIP1_3,79,41,0.522019325,1.994057898,38.86,34.92,0.679937174,0.812745247,31.6227766,31.6227766,22.2792055,25.3571615
Mutant_11_of_purePursuitUSCity,MRIP1_3,80,61,6.325266685,7.799131373,67.04,61.41,3.438106427,3.540860264,31.6227766,31.6227766,28.8424831,31.8991757
Mutant_11_of_purePursuitUSCity,MRIP1_3,81,62,1.287845548,1.280856406,69.57,59.59,0.811574729,0.841377286,31.6227766,31.6227766,28.7659078,30.9772936
Mutant_11_of_purePursuitUSCity,MRIP1_3,82,21,3.239759095,3.227566517,24.77,21.49,0.54880833,0.558844723,31.6227766,31.6227766,18.7074624,22.8488974
Mutant_11_of_purePursuitUSCity,MRIP1_3,83,82,5.458442404,9.701528909,57.09,49.58,1.608245802,2.865897765,31.6227766,31.6227766,27.0803765,30.4193899
Mutant_11_of_purePursuitUSCity,MRIP1_3,84,41,6.665017399,6.737176446,28.97,28.8,2.667286601,2.764367502,31.6227766,31.6227766,20.2404023,23.8249534
Mutant_11_of_purePursuitUSCity,MRIP1_3,85,41,1.960536888,1.25435058,34.37,29.08,0.724033577,0.783262133,31.6227766,31.6227766,21.1121341,20.0463749
Mutant_11_of_purePursuitUSCity,MRIP1_3,86,31,4.247079158,5.592803922,23.27,21.87,1.276423327,1.636466379,31.6227766,31.6227766,18.7914977,21.8716235
Mutant_11_of_purePursuitUSCity,MRIP1_3,87,31,1.010996493,1.273798109,36.03,29.54,0.409554973,0.483995784,31.6227766,31.6227766,21.2766036,19.7924716
Mutant_11_of_purePursuitUSCity,MRIP1_3,88,11,0.166442167,0.463612627,15.14,14.47,0.020668823,0.061757388,31.6227766,31.6227766,17.7315358,19.9477495
Mutant_11_of_purePursuitUSCity,MRIP1_3,89,62,5.498454206,5.498179918,38.68,33.5,1.416516132,1.881234003,31.6227766,31.6227766,22.6064716,27.2703068
Mutant_11_of_purePursuitUSCity,MRIP1_3,90,31,1.294855309,1.28776546,38.28,32.53,0.862945319,0.910466113,31.6227766,31.6227766,21.9363946,24.3955611
Mutant_11_of_purePursuitUSCity,MRIP1_3,91,71,1.734850905,1.691459299,55.48,45.85,1.063932874,1.299964723,31.6227766,31.6227766,25.5192172,27.8120218
Mutant_11_of_purePursuitUSCity,MRIP1_3,92,71,1.82290512,2.025387159,99999,99999,1.30376056,1.713335313,31.6227766,31.6227766,35.7359915,35.6206384
Mutant_11_of_purePursuitUSCity,MRIP1_3,93,71,6.344369457,7.61662501,73.98,64.41,2.017447592,2.455655157,31.6227766,31.6227766,29.8406748,27.9580967
Mutant_11_of_purePursuitUSCity,MRIP1_3,94,11,0.004514328,0.004512418,12.53,10.58,0,0,31.6227766,31.6227766,15.0453385,18.1958939
Mutant_11_of_purePursuitUSCity,MRIP1_3,95,71,22.56372886,5.181666949,89.02,77.23,2.404936778,2.703573252,31.6227766,31.6227766,34.353402,34.3795499
Mutant_11_of_purePursuitUSCity,MRIP1_3,96,31,0.015988088,0.016309989,34.63,28.43,0.006803497,0.012292733,31.6227766,31.6227766,21.2115023,22.8406007
Mutant_11_of_purePursuitUSCity,MRIP1_3,97,81,1.29281772,1.282518031,54.87,44.99,1.690200743,1.851407888,31.6227766,31.6227766,25.4692921,28.1786251
Mutant_11_of_purePursuitUSCity,MRIP1_3,98,21,0.066150609,0.068163727,17.65,15.54,0.017680199,0.017434211,31.6227766,31.6227766,16.3292642,19.3468579
Mutant_11_of_purePursuitUSCity,MRIP1_3,99,52,2.51174472,2.623654107,38.47,31.85,0.484898564,0.524538916,31.6227766,31.6227766,21.462052,23.9104015
Mutant_11_of_purePursuitUSCity,MRIP1_3,100,82,2.244438167,3.06942395,57.25,52.47,1.513844005,2.032339791,31.6227766,31.6227766,30.5082976,29.3638061
Mutant_11_of_purePursuitUSCity,MRIP2,1,51,2.029632643,1.977581667,40.36,49.8,1.133825055,1.135989623,8.346406413,31.6227766,22.0885319,28.6025526
Mutant_11_of_purePursuitUSCity,MRIP2,2,51,3.794749382,4.073868643,39.71,50.18,2.53674159,2.520639517,7.784884449,31.6227766,22.5061307,24.3856811
Mutant_11_of_purePursuitUSCity,MRIP2,3,41,1.494095728,1.494095728,23.55,32.19,0.54401794,0.547108024,6.501852162,31.6227766,17.7027852,24.2163506
Mutant_11_of_purePursuitUSCity,MRIP2,4,11,0.003601117,0.003601117,11.45,19.7,0,3.34351E-10,6.954707976,31.6227766,14.440222,20.7817116
Mutant_11_of_purePursuitUSCity,MRIP2,5,41,1.450833478,1.454208576,60.91,68.71,1.1098456,1.110140107,0.307117638,31.6227766,26.9293016,32.2012245
Mutant_11_of_purePursuitUSCity,MRIP2,6,51,1.355376631,1.355376631,46.16,60.15,1.030539887,1.028867389,4.881850464,31.6227766,23.7143426,30.5125142
Mutant_11_of_purePursuitUSCity,MRIP2,7,31,23.36928622,23.36928622,38.51,49.83,0.70709335,0.691074562,4.99262361,31.6227766,21.4508852,28.4268914
Mutant_11_of_purePursuitUSCity,MRIP2,8,52,0.287898637,0.287898637,8.36,8.36,0.125370237,0.125370237,7.909530619,31.6227766,13.7426924,18.1363846
Mutant_11_of_purePursuitUSCity,MRIP2,9,51,1.442190693,1.437270212,69.4,85.02,1.195974029,1.1966011,5.78870064,31.6227766,28.5375373,35.9028701
Mutant_11_of_purePursuitUSCity,MRIP2,10,31,1.77633102,1.775706815,41.66,54.39,0.386968138,0.390399136,7.766133356,31.6227766,22.6424948,29.2747884
Mutant_11_of_purePursuitUSCity,MRIP2,11,51,14.18569726,14.14645721,40.1,42.39,2.20359942,2.204161256,5.066940574,31.6227766,22.1373059,26.6149219
Mutant_11_of_purePursuitUSCity,MRIP2,12,32,0.164887942,0.164887942,25.07,34.44,0.077100288,0.075349679,4.75108496,31.6227766,20.2083064,25.2272516
Mutant_11_of_purePursuitUSCity,MRIP2,13,11,0.000641001,0.000641001,2.86,2.86,1.09542E-13,1.09542E-13,9.387590855,31.6227766,12.8192211,18.1311806
Mutant_11_of_purePursuitUSCity,MRIP2,14,61,0.023076978,0.023112432,48.08,57.67,1.32212E-07,9.09553E-05,6.038693033,31.6227766,23.5209349,29.9024276
Mutant_11_of_purePursuitUSCity,MRIP2,15,71,1.892234768,1.892234768,80.32,99999,1.239760191,1.237568603,1.252522726,31.6227766,30.9876726,39.5111885
Mutant_11_of_purePursuitUSCity,MRIP2,16,31,22.03314413,22.12853881,28.3,37.67,0.726305118,0.668710477,2.1581789,31.6227766,18.8191305,26.9778079
Mutant_11_of_purePursuitUSCity,MRIP2,17,41,3.407643429,3.407643429,28.97,29.39,1.124747024,1.088834523,3.347812684,31.6227766,22.1137971,23.5706897
Mutant_11_of_purePursuitUSCity,MRIP2,18,51,2.986858935,3.001379461,41.09,43.4,0.615183105,0.626260573,5.300772278,31.6227766,23.0068474,28.8378372
Mutant_11_of_purePursuitUSCity,MRIP2,19,62,1.862697961,1.862639387,41.53,54.26,0.634934078,0.586820963,2.915135452,31.6227766,22.1486289,28.9350714
Mutant_11_of_purePursuitUSCity,MRIP2,20,22,0.17324662,0.17324662,26.68,36,0.080971684,0.078534266,6.1248142,31.6227766,18.5954116,25.3215218
Mutant_11_of_purePursuitUSCity,MRIP2,21,21,0.04672675,0.059512233,14.87,21.18,0.018965377,0.011696888,0.384015641,31.6227766,15.8112693,21.0956102
Mutant_11_of_purePursuitUSCity,MRIP2,22,51,0.98111082,0.982473116,48.83,66.92,0.861591571,0.858872514,3.94059391,31.6227766,24.394564,34.0940909
Mutant_11_of_purePursuitUSCity,MRIP2,23,41,1.571437946,1.571437946,23.19,23.19,0.523476918,0.523476918,1.358433749,31.6227766,17.9197328,21.8261944
Mutant_11_of_purePursuitUSCity,MRIP2,24,71,3.410403288,3.410403288,47.12,47.12,1.314027882,1.314027882,1.998375246,31.6227766,23.74818,28.2273118
Mutant_11_of_purePursuitUSCity,MRIP2,25,61,2.278385252,2.278385252,83.37,83.37,0.351224122,0.351224122,4.770970848,31.6227766,31.0843697,39.7407206
